TotalCharges,AvgChargePerMonth,tenure,MonthlyCharges,Contract_Month-to-month,OnlineSecurity_No,PaymentMethod_Electronic check,TechSupport_No,gender,PaperlessBilling,InternetService_Fiber optic,Partner,Contract_Two year,OnlineBackup_No,Dependents,Churn
2642.05,80.06212121212121,32,85.0,1,1,1,1,1,1,1,1,0,1,0,1
6770.85,94.03958333333334,71,95.15,0,0,0,0,0,1,1,1,0,0,1,0
1835.3,76.47083333333333,23,79.35,1,1,0,1,0,1,1,0,0,1,0,0
1588.25,88.23611111111111,17,96.65,0,1,0,1,1,1,1,1,0,1,0,0
75.5,37.75,1,75.5,1,1,1,0,1,1,0,0,0,1,0,0
258.35,19.873076923076926,12,19.7,0,0,0,0,1,0,0,1,1,0,1,0
1502.25,20.578767123287673,72,20.5,0,0,0,0,0,0,0,1,1,0,0,0
19.2,9.6,1,19.2,1,0,0,0,1,0,0,0,0,0,0,0
6929.4,94.92328767123287,72,98.35,0,1,0,1,1,0,1,1,1,0,0,0
4453.3,73.00491803278689,60,74.35,1,1,0,1,1,0,1,1,0,1,1,0
3244.4,52.329032258064515,61,51.35,0,1,0,0,0,0,0,1,1,0,1,0
323.45,46.207142857142856,6,45.65,1,1,0,1,0,0,0,1,0,1,0,0
2661.1,80.63939393939394,32,85.3,1,1,1,1,1,0,1,1,0,1,0,1
2697.4,84.29375,31,86.55,1,1,0,1,0,1,1,0,0,1,1,1
1424.5,71.225,19,73.85,1,1,0,1,1,1,1,0,0,0,0,1
1401.15,19.193835616438356,72,20.3,0,0,0,0,1,0,0,1,1,0,1,0
1739.6,52.71515151515151,32,54.2,1,1,1,1,0,1,0,0,0,0,0,0
5931.0,89.86363636363636,65,90.65,1,1,1,1,1,1,1,1,0,0,0,0
2333.85,50.73586956521739,45,50.9,1,0,0,1,0,1,0,1,0,1,1,0
949.85,22.08953488372093,42,25.05,0,0,1,0,1,0,0,0,0,0,0,0
572.45,63.60555555555556,8,74.85,1,1,1,1,1,1,1,0,0,1,0,0
696.8,21.115151515151513,32,20.5,0,0,0,0,1,0,0,0,1,0,1,0
1381.8,60.07826086956521,22,63.55,1,0,0,0,0,1,0,1,0,0,0,0
2572.95,44.36120689655172,57,44.85,1,1,1,1,1,1,0,1,0,1,0,1
47.95,23.975,1,47.95,1,0,1,1,1,0,0,0,0,1,0,0
45.1,22.55,1,45.1,1,1,1,1,1,0,0,0,0,1,0,1
45.0,22.5,1,45.0,1,1,1,1,0,1,0,1,0,1,0,0
2122.45,84.898,24,96.0,1,1,1,0,1,1,1,0,0,1,0,1
20.05,10.025,1,20.05,1,0,0,0,1,0,0,0,0,0,0,1
4931.8,89.66909090909091,54,90.05,1,1,1,1,1,1,1,0,0,0,0,0
116.95,23.39,4,25.3,0,0,0,0,0,1,0,0,1,0,0,0
6937.95,105.12045454545455,65,108.65,0,0,0,0,1,0,1,1,1,1,1,1
1261.7,22.135087719298248,56,24.3,0,0,1,0,0,0,0,1,0,0,0,0
3273.8,71.16956521739131,45,75.95,1,0,1,1,1,1,0,0,0,1,0,0
1415.85,19.664583333333333,71,19.7,0,0,0,0,0,0,0,1,1,0,1,0
3958.2,65.97,59,66.4,0,0,0,1,1,0,0,1,0,0,0,0
2492.25,35.60357142857143,69,35.75,0,1,0,1,1,1,0,0,0,0,0,0
279.2,13.959999999999999,19,18.8,0,0,0,0,1,0,0,0,0,0,0,0
1083.0,19.339285714285715,55,19.4,0,0,0,0,0,0,0,1,1,0,1,0
755.5,19.371794871794872,38,19.3,0,0,0,0,0,0,0,0,0,0,0,0
402.6,36.6,10,45.55,1,1,1,1,1,1,0,0,0,1,0,1
3252.0,67.75,47,67.45,1,0,0,1,0,1,0,1,0,0,0,0
68.75,22.916666666666668,2,35.1,1,1,1,1,0,1,0,1,0,1,0,1
46.2,23.1,1,46.2,1,1,0,1,1,0,0,0,0,1,0,1
45.15,22.575,1,45.15,1,1,1,1,0,0,0,0,0,1,0,1
43.3,21.65,1,43.3,1,1,1,1,1,1,0,0,0,0,0,1
936.85,19.932978723404254,46,20.1,0,0,0,0,1,1,0,1,1,0,1,0
2250.65,57.70897435897436,38,57.15,1,0,0,1,0,1,0,0,0,0,0,1
3857.1,58.44090909090909,65,58.9,0,0,0,0,0,0,0,1,1,1,0,0
1441.1,72.05499999999999,19,73.2,1,0,1,1,0,1,1,1,0,1,0,1
4338.6,81.86037735849057,52,85.35,1,1,1,1,1,1,1,0,0,0,0,1
1378.45,19.14513888888889,71,19.45,0,0,0,0,1,0,0,1,1,0,1,0
45.95,22.975,1,45.95,1,1,0,1,0,0,0,0,0,1,0,1
2566.3,48.420754716981136,52,50.5,1,1,1,0,0,1,0,0,0,0,0,0
171.0,24.428571428571427,6,25.1,0,0,0,0,1,0,0,1,0,0,0,0
1597.4,59.162962962962965,26,60.7,0,1,0,1,0,0,0,1,0,1,0,0
4744.35,96.82346938775511,48,99.0,0,1,1,1,1,1,1,0,0,0,0,0
6721.6,103.40923076923077,64,104.4,0,0,0,0,0,1,1,1,0,1,1,0
247.25,61.8125,3,83.75,1,1,1,1,0,0,1,0,0,0,0,1
44.05,22.025,1,44.05,1,1,0,1,1,1,0,0,0,1,0,0
1734.65,23.76232876712329,72,24.1,0,0,0,0,1,0,0,1,1,0,1,0
45.55,22.775,1,45.55,1,1,0,1,1,1,0,0,0,1,0,0
4539.35,87.29519230769232,51,93.8,1,0,1,1,0,1,1,1,0,0,1,0
804.25,19.148809523809526,41,19.7,0,0,0,0,0,0,0,1,1,0,1,0
5011.15,68.6458904109589,72,70.65,0,0,0,1,0,1,0,1,1,0,1,0
3574.5,81.23863636363636,43,86.45,0,0,0,0,0,0,0,1,1,0,0,0
8086.4,110.77260273972603,72,114.1,0,0,0,0,1,1,1,1,1,0,0,0
4563.0,95.0625,47,95.2,0,1,0,1,1,1,1,1,0,1,0,0
6362.35,87.1554794520548,72,88.55,0,0,0,0,1,0,0,0,1,0,0,0
67.1,16.775,3,20.75,1,0,0,0,1,1,0,0,0,0,0,0
70.05,35.025,1,70.05,1,1,1,1,1,1,1,0,0,1,0,1
165.45,55.15,2,86.0,1,1,1,1,1,1,1,0,0,1,0,1
1156.55,42.83518518518518,26,44.65,1,0,0,1,1,1,0,0,0,0,0,0
1834.15,61.138333333333335,29,60.2,1,0,0,1,1,1,0,1,0,1,1,0
3653.35,101.48194444444444,35,100.5,1,0,0,0,0,1,1,1,0,0,0,1
1477.65,52.77321428571429,27,55.45,0,0,0,1,1,0,0,0,0,0,0,0
1706.45,68.258,24,70.3,1,0,0,0,1,1,0,1,0,0,1,0
3953.7,58.14264705882353,67,60.4,0,0,0,0,1,1,0,1,1,1,1,0
1194.3,70.25294117647059,16,72.65,1,1,1,1,0,0,1,0,0,1,0,1
1327.85,55.32708333333333,23,55.8,0,1,0,1,0,0,0,0,0,0,0,0
419.7,27.98,14,31.1,1,1,0,1,1,1,0,0,0,0,0,0
21.0,10.5,1,21.0,1,0,1,0,0,1,0,1,0,0,1,1
45.1,22.55,1,45.1,1,1,0,1,0,0,0,0,0,1,0,1
207.35,41.47,4,50.95,1,1,0,1,1,1,0,0,0,0,0,0
1083.7,63.747058823529414,16,69.1,1,0,1,1,1,1,0,0,0,0,1,0
2007.85,42.72021276595744,46,43.95,1,1,1,1,0,1,0,1,0,1,0,0
5882.75,85.2572463768116,68,86.5,0,0,0,0,1,1,0,0,1,0,1,0
2657.55,68.1423076923077,38,69.95,1,0,1,0,1,0,0,0,0,0,0,0
1527.5,49.274193548387096,30,50.4,1,1,0,1,1,1,0,1,0,0,0,1
378.4,63.06666666666666,5,78.95,1,1,1,1,0,0,1,0,0,1,0,1
1612.2,89.56666666666666,17,90.95,1,1,0,1,1,1,1,0,0,0,0,0
76.65,15.330000000000002,4,19.9,0,0,0,0,1,0,0,1,1,0,1,0
260.7,20.053846153846152,12,20.15,0,0,1,0,0,0,0,0,0,0,0,0
6441.85,88.24452054794521,72,90.6,0,0,0,0,1,1,0,1,1,0,1,0
266.8,66.7,3,92.0,1,1,1,1,1,1,1,0,0,1,0,0
5124.6,89.90526315789474,56,94.45,1,1,1,0,1,1,1,0,0,0,0,1
962.25,22.910714285714285,41,24.85,0,0,0,0,0,1,0,0,0,0,0,0
1382.9,33.72926829268293,40,36.0,0,1,0,0,1,0,0,0,0,0,0,0
571.05,71.38125,7,78.5,1,0,1,0,0,1,0,0,0,0,0,0
1399.35,19.990714285714283,69,19.95,0,0,0,0,1,0,0,0,1,0,0,0
150.0,18.75,7,20.65,0,0,0,0,1,0,0,1,0,0,1,0
167.2,27.866666666666664,5,30.5,1,1,1,1,0,1,0,1,0,0,1,0
7657.4,104.8958904109589,72,106.1,0,0,0,0,0,0,1,1,1,0,1,0
865.05,19.223333333333333,44,20.5,0,0,0,0,1,1,0,1,0,0,1,0
6153.85,93.24015151515152,65,95.5,0,1,1,1,0,1,1,0,0,0,0,0
174.2,43.55,3,64.6,1,1,1,0,0,0,0,0,0,1,0,0
1269.6,50.784,24,51.1,1,1,0,0,1,1,0,0,0,1,0,0
3862.55,85.83444444444444,44,84.8,1,1,0,1,0,1,1,0,0,0,0,1
6352.4,87.01917808219177,72,89.1,0,0,0,0,0,0,0,1,1,0,0,0
1348.5,53.94,24,54.95,1,0,1,0,1,0,0,0,0,1,0,0
50.9,25.45,1,50.9,1,1,0,1,1,0,0,0,0,1,0,1
471.55,20.502173913043478,22,20.45,1,0,0,0,1,1,0,1,0,0,0,0
5931.75,83.54577464788733,70,85.95,0,1,0,0,1,1,0,1,1,0,1,0
1404.65,54.025000000000006,25,60.35,1,1,1,1,1,0,0,1,0,1,1,0
726.1,19.107894736842105,37,19.8,0,0,0,0,1,0,0,1,1,0,1,0
1961.6,85.28695652173913,22,85.35,1,1,0,1,0,0,1,1,0,1,1,0
4194.85,69.91416666666667,59,72.1,0,1,0,0,0,1,0,1,1,1,1,0
4872.45,97.449,49,99.8,1,1,1,1,1,1,1,1,0,1,1,1
5118.95,106.64479166666666,47,107.35,1,1,0,0,1,1,1,1,0,1,1,1
658.95,20.5921875,31,19.55,1,0,0,0,0,1,0,1,0,0,1,1
81.05,40.525,1,81.05,1,1,1,1,1,1,1,1,0,1,1,0
76.95,19.2375,3,20.5,1,0,1,0,1,1,0,0,0,0,0,0
5809.75,107.58796296296296,53,111.8,0,1,0,0,0,1,1,1,0,0,0,0
20.2,10.1,1,20.2,1,0,0,0,1,0,0,0,0,0,0,0
415.9,19.804761904761904,20,19.7,0,0,0,0,1,1,0,0,0,0,0,0
246.5,61.625,3,79.1,1,0,1,1,0,1,1,0,0,0,0,1
996.95,19.172115384615385,51,19.85,0,0,0,0,0,1,0,0,0,0,0,0
3145.15,60.48365384615385,51,60.5,0,0,0,0,0,1,0,1,0,0,0,0
265.3,18.95,13,19.55,0,0,0,0,0,0,0,1,1,0,1,0
20.9,10.45,1,20.9,1,0,0,0,0,0,0,0,0,0,0,0
21.05,10.525,1,21.05,1,0,0,0,1,1,0,0,0,0,1,0
4576.3,71.5046875,63,71.5,0,0,1,0,1,0,0,0,0,0,0,0
189.1,47.275,3,54.65,1,1,0,1,1,0,0,0,0,1,0,0
908.15,19.322340425531916,46,19.2,0,0,0,0,1,0,0,0,1,0,0,0
49.8,24.9,1,49.8,1,1,0,1,1,1,0,0,0,1,0,0
215.2,23.91111111111111,8,25.5,1,1,0,1,1,0,0,0,0,1,1,1
1500.95,20.84652777777778,71,20.5,0,0,0,0,0,0,0,1,1,0,1,0
5099.15,91.05624999999999,55,90.4,1,1,0,1,1,1,1,1,0,1,1,0
6385.95,89.94295774647887,70,90.25,0,1,0,0,0,1,1,0,0,0,0,0
159.45,53.15,2,80.75,1,1,1,1,0,0,1,0,0,1,0,1
6885.75,101.26102941176471,67,104.6,0,0,0,0,1,0,1,1,1,1,1,0
5940.85,90.01287878787879,65,91.85,1,1,0,1,1,1,1,1,0,0,0,1
668.85,44.59,14,50.2,1,1,0,1,1,0,0,1,0,1,0,0
1916.2,91.24761904761905,20,95.5,1,1,0,0,0,1,1,1,0,1,1,0
75.35,37.675,1,75.35,1,1,1,1,1,1,1,0,0,0,1,1
75.45,37.725,1,75.45,1,1,1,1,1,1,1,0,0,1,0,1
4613.95,92.279,49,95.4,1,1,0,1,0,1,1,1,0,1,1,0
7261.25,99.46917808219177,72,101.3,0,0,0,1,0,1,1,0,1,0,0,0
2459.8,52.336170212765964,46,53.1,1,0,1,1,0,0,0,1,0,1,0,0
2048.8,81.95200000000001,24,84.85,1,1,0,1,1,1,1,0,0,0,0,0
163.55,27.258333333333336,5,34.25,1,1,1,0,0,0,0,1,0,0,1,0
2888.7,84.96176470588235,33,88.6,1,1,0,0,0,0,1,1,0,0,1,0
2421.6,56.31627906976744,42,60.15,0,0,0,1,0,1,0,0,0,0,0,0
2292.75,95.53125,23,99.95,0,0,0,1,1,1,1,0,0,1,0,0
553.4,61.48888888888889,8,70.7,1,1,0,1,1,0,1,0,0,1,0,0
3465.7,51.72686567164179,66,54.8,0,0,0,1,1,1,0,0,0,0,0,0
1210.4,48.416000000000004,24,49.55,1,0,0,1,1,1,0,0,0,1,0,1
1291.3,51.652,24,54.8,1,1,0,1,1,0,0,0,0,0,0,0
5356.45,76.52071428571428,69,78.6,0,0,0,0,1,1,0,0,0,0,0,1
5200.8,96.31111111111112,53,100.3,0,1,0,1,0,1,1,0,0,0,0,0
3237.05,53.06639344262295,60,53.6,0,0,1,1,0,0,0,0,1,1,0,0
576.65,72.08125,7,81.1,1,1,1,1,0,1,1,1,0,1,0,1
433.75,20.654761904761905,20,19.35,0,0,0,0,0,1,0,0,0,0,0,0
1868.4,77.85000000000001,23,85.6,1,1,1,1,0,0,1,1,0,1,1,0
5728.55,78.47328767123288,72,80.8,0,0,1,0,1,1,0,1,1,1,1,0
825.7,68.80833333333334,11,74.95,1,1,1,1,1,1,1,1,0,1,0,1
390.4,17.745454545454546,21,19.6,0,0,0,0,1,0,0,0,1,0,0,0
93.55,46.775,1,93.55,1,1,1,1,1,1,1,0,0,1,0,1
2845.15,88.9109375,31,90.7,1,1,1,1,1,1,1,0,0,0,0,0
3894.4,67.1448275862069,57,69.75,0,1,0,0,0,0,0,0,1,0,0,0
886.4,19.269565217391303,45,20.0,0,0,0,0,0,1,0,1,1,0,1,0
1021.55,92.86818181818181,10,95.25,1,1,1,1,1,1,1,0,0,0,0,0
5885.4,99.75254237288135,58,102.1,1,1,0,0,0,1,1,1,0,1,0,1
268.4,17.89333333333333,14,19.95,1,0,0,0,1,0,0,0,0,0,1,0
2204.35,78.72678571428571,27,80.85,0,0,0,0,1,0,0,1,0,1,0,0
1259.0,83.93333333333334,14,90.9,1,1,0,1,0,1,1,1,0,0,1,1
309.1,23.77692307692308,12,29.2,1,1,0,1,0,0,0,1,0,0,1,1
6398.05,91.40071428571429,69,93.3,0,1,0,0,0,1,1,1,1,0,1,0
2257.75,86.83653846153847,25,89.15,1,1,0,1,0,1,1,1,0,0,1,1
6287.25,106.5635593220339,58,108.85,0,0,1,1,1,1,1,1,0,0,0,1
1662.05,46.168055555555554,35,46.35,0,0,0,0,0,1,0,1,1,1,1,0
1350.15,79.42058823529412,16,84.75,1,1,1,1,0,1,1,0,0,1,0,1
3600.65,78.275,45,78.75,0,1,0,1,1,0,0,1,0,0,1,0
1329.15,73.84166666666667,17,83.55,1,1,1,1,0,1,1,0,0,0,0,0
45.7,22.85,1,45.7,1,1,1,1,0,1,0,1,0,1,1,1
422.5,18.369565217391305,22,19.6,0,0,0,0,1,0,0,0,0,0,0,0
69.95,34.975,1,69.95,1,1,1,1,0,1,1,0,0,1,0,1
4627.65,68.05367647058823,67,67.85,0,0,0,0,1,0,0,1,1,1,1,0
6717.9,98.79264705882352,67,105.65,0,1,0,0,0,1,1,1,1,1,1,0
97.1,32.36666666666667,2,44.6,1,1,1,1,0,0,0,1,0,1,0,1
1710.45,71.26875,23,74.95,1,1,1,1,1,1,1,0,0,1,0,1
637.4,63.739999999999995,9,75.5,1,1,0,1,0,0,1,0,0,1,0,0
117.95,19.658333333333335,5,20.15,1,0,0,0,0,0,0,0,0,0,0,0
2460.55,44.73727272727273,54,45.2,0,0,0,0,1,0,0,0,1,1,0,0
5464.65,94.21810344827585,57,95.25,0,1,1,1,0,1,1,0,1,1,0,1
2165.05,86.602,24,89.85,1,1,0,1,1,1,1,0,0,1,0,1
4941.8,98.836,49,100.45,0,1,0,1,0,0,1,1,0,0,1,1
223.15,37.19166666666667,5,47.15,1,1,1,1,1,0,0,0,0,1,0,1
181.1,60.36666666666667,2,80.2,1,1,1,1,1,1,1,0,0,1,0,1
341.45,68.28999999999999,4,87.1,1,1,0,0,0,1,1,0,0,1,1,1
5731.85,80.73028169014086,70,79.25,0,0,0,0,1,1,0,1,1,0,1,0
357.75,59.625,5,75.9,1,1,0,1,1,1,1,0,0,1,0,1
4616.1,85.48333333333333,53,85.7,1,0,1,0,1,0,0,1,0,1,1,0
4533.7,94.45208333333333,47,98.75,1,0,1,1,0,1,1,1,0,0,0,1
589.25,18.4140625,31,20.1,0,0,0,0,0,0,0,0,0,0,1,0
750.1,53.57857142857143,13,61.8,1,1,0,0,1,0,0,1,0,0,1,0
1410.25,48.62931034482759,28,49.9,1,1,0,1,0,0,0,1,0,1,1,0
830.85,75.53181818181818,10,86.45,1,1,1,1,0,0,1,0,0,1,0,1
743.5,19.064102564102566,38,20.4,0,0,0,0,1,0,0,1,1,0,0,0
45.3,22.65,1,45.3,1,1,0,1,0,1,0,0,0,1,0,1
7040.85,103.54191176470589,67,104.1,0,1,1,1,1,0,1,1,0,0,0,1
3865.45,72.93301886792453,52,75.4,0,0,0,1,1,1,0,1,0,0,0,0
6825.65,108.34365079365078,62,108.15,0,0,0,0,1,0,1,1,1,0,1,0
1340.1,78.82941176470588,16,86.25,1,1,1,1,0,1,1,0,0,0,0,0
371.65,61.94166666666666,5,81.0,1,1,1,1,0,1,1,1,0,0,0,1
1184.0,91.07692307692308,12,95.7,0,1,1,1,1,0,1,0,0,1,0,0
8477.7,116.13287671232878,72,116.85,0,0,0,0,0,1,1,1,1,0,1,0
7382.85,102.53958333333334,71,105.75,0,1,0,0,1,0,1,0,0,0,0,0
456.85,18.274,24,20.15,0,0,0,0,0,0,0,1,0,0,0,0
331.6,20.725,15,19.6,0,0,0,0,0,0,0,0,1,0,0,0
6056.15,89.06102941176471,67,90.6,0,0,0,1,1,1,1,1,0,0,0,1
134.6,44.86666666666667,2,60.95,1,0,0,1,1,0,0,0,0,0,1,0
125.5,20.916666666666668,5,25.05,1,1,0,1,0,0,0,1,0,1,1,0
1390.6,86.9125,15,88.15,1,1,1,1,0,0,1,1,0,1,0,1
20.2,10.1,1,20.2,1,0,0,0,1,1,0,0,0,0,0,1
2511.3,59.792857142857144,41,60.3,0,0,0,1,1,1,0,1,0,0,1,0
2737.05,62.20568181818182,43,63.95,1,0,1,1,0,1,0,0,0,0,1,0
74.3,37.15,1,74.3,1,1,1,1,1,0,1,1,0,1,0,0
70.6,35.3,1,70.6,1,1,0,1,0,1,1,0,0,1,0,0
2361.8,87.47407407407408,26,90.8,1,1,1,1,0,1,1,1,0,1,1,1
1730.35,75.23260869565217,22,79.35,1,1,1,1,1,1,1,0,0,0,0,1
6404.0,88.94444444444444,71,90.55,0,0,0,0,1,0,0,1,1,0,0,0
165.35,20.66875,7,19.45,0,0,0,0,1,0,0,0,1,0,0,0
1867.6,64.39999999999999,28,64.45,1,1,0,0,0,0,0,0,0,0,0,0
1043.3,61.370588235294115,16,69.65,1,1,1,1,1,0,1,0,0,1,0,0
128.6,16.075,7,19.5,0,0,0,0,1,0,0,0,0,0,0,0
7455.45,106.50642857142857,69,110.5,0,1,0,0,0,1,1,0,1,0,0,0
24.7,12.35,1,24.7,1,1,0,1,0,0,0,0,0,1,1,0
206.15,51.5375,3,77.4,1,0,1,1,1,1,0,0,0,1,0,0
2030.3,92.28636363636363,21,96.8,1,1,0,1,1,1,1,0,0,1,0,1
5869.4,83.84857142857142,69,85.4,1,1,0,1,0,1,1,1,0,0,0,0
3377.8,46.91388888888889,71,47.6,0,0,0,0,0,1,0,1,1,0,0,0
1346.2,19.231428571428573,69,19.4,0,0,0,0,0,0,0,1,1,0,1,0
4946.05,100.93979591836735,48,103.85,1,1,1,0,0,1,1,0,0,1,0,0
4065.0,84.6875,47,83.35,1,1,0,1,1,1,1,1,0,0,0,1
106.55,35.516666666666666,2,49.4,1,1,1,1,0,1,0,0,0,1,0,1
4964.7,107.92826086956521,45,108.45,1,0,0,0,1,1,1,0,0,1,0,0
4085.75,78.57211538461539,51,81.0,1,1,0,1,1,0,1,0,0,0,0,0
1742.75,75.77173913043478,22,79.2,1,0,1,0,0,1,0,1,0,1,0,1
6224.8,85.27123287671233,72,86.65,0,0,0,0,1,0,0,0,1,0,0,0
3415.25,89.875,37,92.95,1,1,1,1,1,1,1,1,0,0,1,0
6325.25,87.85069444444444,71,90.35,0,0,1,0,1,0,0,1,1,0,1,0
340.25,42.53125,7,48.7,1,1,1,1,1,0,0,1,0,1,1,1
1683.6,25.128358208955223,66,25.15,0,0,0,0,0,1,0,0,1,0,0,0
3966.3,76.275,51,76.4,0,0,0,0,1,1,0,1,0,1,1,0
608.5,19.629032258064516,30,19.55,0,0,0,0,0,0,0,1,0,0,1,0
2896.6,82.75999999999999,34,85.35,1,1,1,1,0,0,1,0,0,1,0,0
1514.85,23.305384615384614,64,24.8,0,0,0,0,1,1,0,1,1,0,1,0
6792.45,102.91590909090908,65,103.15,0,1,0,1,1,1,1,1,0,0,0,0
4669.2,97.27499999999999,47,100.75,1,0,0,0,1,0,1,0,0,0,0,0
95.6,47.8,1,95.6,1,0,1,1,0,1,1,0,0,1,0,1
2934.3,58.68600000000001,49,59.75,1,0,0,1,0,1,0,0,0,0,0,1
6302.8,92.68823529411765,67,94.1,0,1,0,0,0,0,1,1,1,0,1,0
779.2,19.48,39,19.35,0,0,0,0,1,0,0,0,0,0,1,0
283.75,18.916666666666668,14,19.9,1,0,0,0,1,0,0,0,0,0,0,0
4600.7,104.56136363636364,43,108.15,1,0,0,0,0,1,1,0,0,0,0,1
5594.0,98.14035087719299,56,101.05,1,1,1,1,1,1,1,0,0,1,0,0
772.85,51.52333333333333,14,59.1,0,1,0,0,0,0,0,0,0,1,0,0
71.35,35.675,1,71.35,1,1,1,1,0,0,1,0,0,1,0,1
857.8,50.45882352941176,16,55.85,0,0,0,1,1,1,0,1,0,0,1,0
7554.05,106.39507042253521,70,106.05,1,0,1,1,1,1,1,1,0,0,1,0
5981.65,81.94041095890411,72,84.1,0,0,0,1,1,1,0,1,1,0,0,0
1702.9,70.95416666666667,23,75.3,1,1,0,1,0,1,1,1,0,1,1,0
467.15,21.23409090909091,21,24.7,1,0,0,0,1,0,0,0,0,0,1,0
20.15,10.075,1,20.15,1,0,0,0,0,1,0,0,0,0,0,1
69.75,34.875,1,69.75,1,1,0,1,1,0,1,0,0,1,1,1
2931.0,88.81818181818181,32,93.2,1,1,1,1,0,1,1,1,0,1,0,1
1400.85,77.82499999999999,17,80.85,1,1,1,1,1,0,1,1,0,1,1,1
137.85,27.57,4,33.65,1,0,1,1,0,1,0,0,0,0,0,1
1941.5,52.472972972972975,36,55.8,0,1,1,1,0,0,0,0,0,1,0,0
1932.75,37.89705882352941,50,39.7,0,1,0,0,0,0,0,0,1,0,0,0
1423.05,29.041836734693877,48,29.5,1,1,0,0,0,1,0,1,0,1,1,0
970.85,19.03627450980392,50,20.15,0,0,0,0,0,0,0,0,1,0,1,0
5810.9,79.60136986301369,72,79.55,0,0,0,0,1,0,0,1,1,0,0,0
223.9,20.354545454545455,10,24.8,1,0,0,0,1,0,0,0,0,0,1,0
391.7,20.61578947368421,18,19.65,1,0,0,0,0,0,0,0,0,0,0,0
79.95,39.975,1,79.95,1,1,1,1,1,1,1,0,0,1,0,1
19.3,9.65,1,19.3,1,0,1,0,0,0,0,0,0,0,0,1
811.65,81.16499999999999,9,94.05,1,1,1,1,1,1,1,0,0,1,0,0
174.75,58.25,2,90.75,1,0,0,1,1,0,1,0,0,1,0,0
3126.85,76.26463414634146,40,78.85,1,1,0,0,0,1,1,1,0,1,0,0
6841.45,97.735,69,99.5,0,1,0,1,1,0,1,1,0,1,0,0
3754.6,98.80526315789473,37,99.2,0,0,1,0,0,1,1,1,0,1,0,1
1406.65,74.03421052631579,18,80.55,1,1,0,1,1,1,1,0,0,1,1,0
834.7,69.55833333333334,11,70.2,1,1,1,1,1,1,1,1,0,1,0,0
627.4,69.71111111111111,8,85.2,1,1,0,1,0,1,1,1,0,1,0,1
242.0,60.5,3,75.25,1,1,1,1,0,0,1,0,0,1,0,1
3157.0,56.375,55,59.45,0,0,0,1,1,0,0,1,0,1,1,0
3092.0,90.94117647058823,33,93.35,1,1,1,1,1,1,1,1,0,0,0,0
2168.9,46.1468085106383,46,44.95,1,1,0,1,0,0,0,0,0,1,0,0
980.35,28.01,34,26.1,0,0,0,0,1,0,0,0,1,0,0,0
65.95,16.4875,3,20.2,1,0,1,0,0,0,0,0,0,0,0,0
711.9,22.96451612903226,30,21.25,0,0,0,0,1,0,0,1,1,0,1,0
1952.8,57.43529411764706,33,59.4,0,0,1,0,0,0,0,0,0,1,0,0
4368.85,94.97500000000001,45,95.0,0,1,0,1,1,1,1,1,0,0,1,0
2647.1,64.56341463414634,40,61.9,1,0,0,0,1,1,0,0,0,0,0,0
8477.6,117.74444444444445,71,118.65,0,0,1,0,0,1,1,0,1,0,0,0
54.35,27.175,1,54.35,1,1,1,1,1,0,0,0,0,1,0,1
4528.0,62.02739726027397,72,64.45,0,0,0,0,0,0,0,1,1,0,1,0
1790.65,77.85434782608696,22,80.15,1,1,1,1,0,1,1,1,0,1,1,0
845.6,17.99148936170213,46,20.2,0,0,0,0,1,1,0,1,0,0,1,0
1210.3,21.6125,55,21.0,0,0,0,0,0,0,0,1,1,0,1,0
20.45,10.225,1,20.45,1,0,0,0,1,0,0,0,0,0,0,0
854.45,65.72692307692309,12,75.85,0,1,0,0,0,1,0,0,0,1,0,0
2429.1,75.909375,31,80.45,1,1,1,1,1,1,1,0,0,0,0,0
100.4,16.733333333333334,5,24.95,1,1,1,1,1,1,0,1,0,1,0,1
5229.45,76.90367647058824,67,75.5,0,0,1,1,0,1,0,1,1,1,1,0
44.45,22.225,1,44.45,1,1,0,1,1,0,0,0,0,1,0,0
1716.45,41.864634146341466,40,42.35,0,0,1,1,1,1,0,1,0,0,0,1
3023.55,71.98928571428571,41,74.55,1,0,0,1,1,1,0,1,0,0,1,0
75.3,37.65,1,75.3,1,1,1,1,1,1,1,0,0,1,0,1
4837.6,93.03076923076924,51,94.8,0,0,1,1,1,1,1,0,0,0,0,1
2032.3,47.26279069767442,42,48.15,0,0,0,0,1,0,0,1,1,1,1,0
436.9,18.204166666666666,23,19.65,0,0,0,0,1,0,0,1,0,0,1,0
70.55,35.275,1,70.55,1,1,1,1,0,1,1,0,0,1,0,1
20.15,10.075,1,20.15,1,0,0,0,0,0,0,0,0,0,0,0
5893.95,103.40263157894736,56,106.6,1,0,0,1,0,1,1,0,0,0,0,0
1430.05,89.378125,15,91.0,1,1,1,1,1,1,1,0,0,0,1,0
313.0,24.076923076923077,12,25.4,0,0,0,0,1,1,0,1,1,0,1,0
3871.85,70.39727272727272,54,69.95,0,0,0,0,0,0,0,1,1,1,1,0
458.1,57.2625,7,66.85,1,1,1,1,0,1,0,0,0,1,0,0
2745.7,80.75588235294117,33,86.15,1,1,0,1,0,0,1,1,0,1,1,1
341.35,20.079411764705885,16,20.15,1,0,1,0,1,0,0,1,0,0,1,0
1336.8,60.76363636363636,21,64.85,0,0,0,1,0,0,0,0,0,1,1,0
